state;value
34359820291 270565504 ;1.0
34359754755 270532736 ;1.2800000000000002
34359787521 4398317043840 ;1.3120000000000003
34359853057 4398317043842 ;1.2000000000000002
34359984129 4398317043842 ;1.0
34359853057 4398317043840 ;1.2800000000000002
34359853057 4398317174912 ;1.3120000000000003
34364047361 4398317437056 ;1.2000000000000002
34372435969 4398317437056 ;1.0
34364047361 4398317174912 ;1.2800000000000002
34364047361 4398317175168 ;1.3120000000000003
103083524097 4535756128640 ;1.2000000000000002
103620395009 4535756128640 ;1.0
103083524097 4398317175168 ;1.2800000000000002
34900918273 4467036651904 ;1.3120000000000003
35974660097 4604475605376 ;1.2000000000000002
310852567041 4604475605376 ;1.0
35974660097 4467036651904 ;1.2800000000000002
172339871745 4467036652416 ;-1.2800000000000002
173413613569 4467036652416 ;-1.2000000000000002
173413613569 4467036653440 ;-1.0
172339872769 4467045041024 ;1.3120000000000003
173413614593 4467045303168 ;1.2000000000000002
448291521537 4467045303168 ;1.0
173413614593 4467045041024 ;1.2800000000000002
447217779713 4468118782848 ;-1.2800000000000002
9243310801921 4468118782848 ;-1.2000000000000002
9243310801921 4468135560064 ;-1.0
447234556929 4468118782850 ;-1.2800000000000002
447234556933 4468118782850 ;-1.2000000000000002
447234556933 4468152337282 ;-1.0
447268111361 4468118782854 ;1.3120000000000003
449415595009 4468118782862 ;1.2000000000000002
449415595025 4468118782862 ;1.0
449415595009 4468118782854 ;1.2800000000000002
447268111369 4468118782870 ;1.3120000000000003
449415595017 4468119045014 ;1.2000000000000002
449416119305 4468119045014 ;1.0
449415595017 4468118782870 ;1.2800000000000002
447268373513 4468118782902 ;-1.2800000000000002
447268897801 4468118782902 ;-1.2000000000000002
447268897801 4468118784950 ;-1.0
447268375561 4470266266550 ;1.2000000000000002
451563342857 4470266266550 ;1.0
2113664 34632368128 ;1.488
2113665 34632368128 ;1.0
16385 4398314946560 ;1.8732081738678272
2113537 4432674684928 ;1.4999999987712
2113665 4432674684928 ;1.0
16513 4398317043712 ;0.25020624076799997
536887425 4398317043712 ;-1.2000000000000002
536887425 4432676782080 ;-1.0
34368176257 4467577585664 ;-1.2000000000000002
34368176259 4467577585664 ;-1.0
34368176257 4398858108928 ;-1.2800000000000002
34359787649 4398858108928 ;-1.3120000000000003
34359787649 4398321238016 ;1.8907025408
34359754883 4398321238020 ;-1.058816
34359755651 4398321238044 ;1.2000000000000002
34359756675 4398321238044 ;1.0
34359755651 4398321238028 ;1.2800000000000002
34359755139 4398321238028 ;1.3120000000000003
34359755139 4398321238020 ;1.3248000000000002
34359755139 4398321238532 ;-1.3248000000000002
103079232899 4398321238540 ;-1.2000000000000002
103079232899 4398321271308 ;-1.0
34359756163 4398321238540 ;-1.2800000000000002
34359756163 4398321238532 ;-1.3120000000000003
34359787907 4398321304068 ;-1.2800000000000002
34359788931 4398321304068 ;-1.2000000000000002
34359788931 4398329692676 ;-1.0
2113536 13194139533312 ;1.9266468897335691
4432408346624 131 ;1.488
4432408346880 131 ;1.0
4467034423424 34361835777 ;-1.2000000000000002
4467034423426 34361835777 ;-1.0
4467034423424 34359738625 ;-1.2800000000000002
4398314946688 34359738625 ;-1.3120000000000003
4398314946688 257 ;-1.3248000000000002
4398046511234 2097409 ;-1.3248000000000002
4398050706050 2113793 ;-1.2000000000000002
4398050706050 2114817 ;-1.0
4398050705538 2113793 ;-1.2800000000000002
4398050705538 2097409 ;-1.3120000000000003
4398046511746 6291713 ;-1.3248000000000002
4432406266498 14680321 ;-1.2000000000000002
4432406266498 31457537 ;-1.0
4432406250114 14680321 ;-1.2800000000000002
4432406250114 6291713 ;-1.3120000000000003
4398054900354 6308097 ;1.3120000000000003
4398054900358 6340865 ;1.2000000000000002
4398054965894 6340865 ;1.0
4398054900358 6308097 ;1.2800000000000002
4398054933122 23085313 ;-1.2800000000000002
4432414671490 23085313 ;-1.2000000000000002
4432414671490 23150849 ;-1.0
4398054998658 23085317 ;1.3120000000000003
4398055129730 23085325 ;1.2000000000000002
4398055391874 23085325 ;1.0
4398055129730 23085317 ;1.2800000000000002
4398055129730 23347461 ;1.2000000000000002
4398088684162 23347461 ;1.0
8796093022209 4398314946560 ;1.0
34630270976 1610612864 ;1.2000000000000002
34630287360 1610612864 ;1.0
34628173824 536871040 ;1.7644799999999998
268451840 32896 ;-1.06752
34628190208 536903808 ;1.2000000000000002
34630287360 536903808 ;1.0
34628190208 32896 ;0.512
270548992 34359771264 ;1.3248000000000002
4398853931008 34359771265 ;1.2000000000000002
4398853931008 103079248001 ;1.0
807419904 34359771265 ;1.2800000000000002
807419904 34359771264 ;1.3120000000000003
68990025728 34359771265 ;1.3248000000000002
69531090944 4432406282369 ;1.2000000000000002
69531090944 13228499304577 ;1.0
68994220032 4432406282369 ;1.2800000000000002
68994220032 34359771265 ;1.3120000000000003
4467036536832 34359771267 ;-1.3248000000000002
4467040796672 34359771271 ;-1.2000000000000002
4467040796672 34359771279 ;-1.0
4467040731136 34359771271 ;-1.2800000000000002
4467040731136 34359771267 ;-1.3120000000000003
4467036536836 34363965571 ;-1.2800000000000002
4467573407748 34363965571 ;-1.2000000000000002
4467573407748 34363965827 ;-1.0
4467036537092 34372354179 ;-1.3248000000000002
4605549232388 34909225091 ;-1.2000000000000002
4605549232388 37056708739 ;-1.0
4604475490564 34909225091 ;-1.2800000000000002
4604475490564 34372354179 ;-1.3120000000000003
4467573408004 35446096003 ;-1.2800000000000002
13263666430212 35446096003 ;-1.2000000000000002
13263666430212 37593579651 ;-1.0
4469720891652 35446096515 ;-1.2800000000000002
4469720892676 35446096515 ;-1.2000000000000002
4469720892676 35446162051 ;-1.0
4469720957188 35462873731 ;-1.2800000000000002
4474015924484 35462873731 ;-1.2000000000000002
4474015924484 35496428163 ;-1.0
4469754511620 8831555895939 ;1.3299200000000002
4607193727236 8831556027019 ;1.2000000000000002
4607194251524 8831556027019 ;1.0
4607193727236 8831556027011 ;1.2800000000000002
4607193465092 8831556027011 ;1.3120000000000003
4607193465092 8831555895939 ;1.3248000000000002
4469754642692 26423741940355 ;-1.2800000000000002
4469821751556 26423741940355 ;-1.2000000000000002
4469821751556 26561180893827 ;-1.0
4607193596164 61608114029187 ;-1.2800000000000002
4882071503108 61608114029187 ;-1.2000000000000002
4882071503108 131976858206851 ;-1.0
74975937773828 61608114291331 ;1.2000000000000002
74975938298116 61608114291331 ;1.0
34628173825 536871040 ;1.0
2113537 4398050705410 ;1.2000000000000002
2113665 4398050705410 ;1.0
2097281 4501125726208 ;1.4976
2113665 4501125726208 ;1.0
2097281 4432406249472 ;1.7498179865490227
268451969 4432408379392 ;1.3299200000000002
1879064705 4432408444930 ;1.2000000000000002
4026548353 4432408444930 ;1.0
1879064705 4432408444928 ;1.2800000000000002
805322881 4432408444928 ;1.3120000000000003
805322881 4432408379392 ;1.3248000000000002
805322881 4432408379394 ;1.3120000000000003
1879064705 4432408379398 ;1.2000000000000002
4026548353 4432408379398 ;1.0
1879064705 4432408379394 ;1.2800000000000002
1879064705 4434555863042 ;1.3299200000000002
1883324545 4434555863810 ;1.2000000000000002
1883325569 4434555863810 ;1.0
1883324545 4434555863298 ;1.2800000000000002
1883259009 4434555863298 ;1.3120000000000003
1883259009 4434555863042 ;1.3248000000000002
1879064961 4434555863046 ;-1.3248000000000002
1883260289 4434555863558 ;-1.2000000000000002
1883260289 4434555863566 ;-1.0
1883259265 4434555863558 ;-1.2800000000000002
1883259265 4434555863046 ;-1.3120000000000003
1879064969 4434555863558 ;1.3299200000000002
1883324809 4434555863606 ;1.2000000000000002
1883325833 4434555863606 ;1.0
1883324809 4434555863574 ;1.2800000000000002
1879130505 4434555863574 ;1.3120000000000003
1879130505 4434555863558 ;1.3248000000000002
1879065993 4434560057862 ;1.3248000000000002
26390158132617 4434560057878 ;1.2000000000000002
26390158132617 4434560059926 ;1.0
8797972088201 4434560057878 ;1.2800000000000002
8797972088201 4434560057862 ;1.3120000000000003
1879068041 4434560123398 ;-1.2800000000000002
1879199113 4434560123398 ;-1.2000000000000002
1879199113 4434568512006 ;-1.0
1887456649 4434560254470 ;-1.2800000000000002
6182423945 4434560254470 ;-1.2000000000000002
6182423945 4434560516614 ;-1.0
1887718793 4434577031686 ;-1.2800000000000002
1887722889 4434577031686 ;-1.2000000000000002
1887722889 4434610586118 ;-1.0
1921273225 4434577031702 ;1.2000000000000002
6216240521 4434577031702 ;1.0
270532736 4398046511361 ;1.0
270532608 4398046511105 ;1.875
4398319140992 538968065 ;1.2000000000000002
4398319140992 34898706433 ;1.0
272629888 538968065 ;1.2800000000000002
34628173952 68721573889 ;1.3299200000000002
34640756864 69258461185 ;1.2000000000000002
172079710336 69258461185 ;1.0
34640756864 68721590273 ;1.2800000000000002
34632368256 68721590273 ;1.3120000000000003
34632368256 68721573889 ;1.3248000000000002
172067127424 69258444801 ;1.3299200000000002
172071321984 4467304972289 ;1.2000000000000002
446949228928 4467304972289 ;1.0
172071321984 4467304955905 ;1.2800000000000002
172071321728 4467304955905 ;1.3120000000000003
172071321728 69258444801 ;1.3248000000000002
446945034368 69258461185 ;1.3120000000000003
996700848256 4467304972289 ;1.2000000000000002
2096212476032 4467304972289 ;1.0
996700848256 69258461185 ;1.2800000000000002
996700848256 1168770088961 ;-1.3319680000000003
997787172992 1170917572865 ;-1.2000000000000002
997787172992 1170917573377 ;-1.0
997778784384 1170917572865 ;-1.2800000000000002
997778784384 1168770089217 ;-1.3120000000000003
996705042560 1168770089217 ;-1.3248000000000002
996705042560 1168770088961 ;-1.3299200000000002
996700848512 1168774283265 ;-1.2800000000000002
996700848514 1168774283265 ;-1.2000000000000002
996700848514 1168774316033 ;-1.0
996700881280 5566820794369 ;-1.2800000000000002
996700881792 5566820794369 ;-1.2000000000000002
996700881792 14362913816577 ;-1.0
9792793903488 5566829182977 ;-1.2800000000000002
9792793969024 5566829182977 ;-1.2000000000000002
9792793969024 5566845960193 ;-1.0
9792810680704 5566829182979 ;1.3120000000000003
9792810681216 5566862737411 ;1.2000000000000002
9792810682240 5566862737411 ;1.0
9792810681216 5566829182979 ;1.2800000000000002
9792810681216 5566829184003 ;-1.3248000000000002
9793884488576 5566829186051 ;-1.2000000000000002
9793884488576 5566829317123 ;-1.0
9793884423040 5566829186051 ;-1.2800000000000002
9793884423040 5566829184003 ;-1.3120000000000003
9792810746752 5566829186051 ;-1.2800000000000002
27384996791168 5566829186051 ;-1.2000000000000002
27384996791168 5566829317123 ;-1.0
9792810877824 5566829448195 ;1.3120000000000003
9792810877828 5567903190019 ;1.2000000000000002
9794958361476 5567903190019 ;1.0
9792810877828 5566829448195 ;1.2800000000000002
9793884619648 5568976931843 ;1.2000000000000002
9798179586944 5568976931843 ;1.0
805306369 49280 ;1.2000000000000002
805306625 49280 ;1.0
805306369 16512 ;1.6409600000000002
897 114688 ;-1.2000000000000002
897 245760 ;-1.0
385 114688 ;-0.03200000000000003
385 49152 ;0.9894400000000001
65665 34359787520 ;-1.40992
539033729 34628222978 ;-1.2000000000000002
543228033 34628222978 ;-1.0
539033729 34628222976 ;-1.2800000000000002
2162817 34628222976 ;-1.3120000000000003
2162817 34359787522 ;1.3299200000000002
274792577 34359788290 ;1.2000000000000002
274793601 34359788290 ;1.0
274792577 34359787778 ;1.2800000000000002
6357121 34359787778 ;1.7292800000000002
6357121 34359787522 ;1.830656
2163073 34359918594 ;1.3120000000000003
6357377 34368307202 ;1.2000000000000002
23134593 34368307202 ;1.0
6357377 34359918594 ;1.2800000000000002
6357377 34359919106 ;1.3120000000000003
6358401 34368307714 ;1.2000000000000002
23135617 34368307714 ;1.0
6358401 34359919106 ;1.2800000000000002
14745985 34376696322 ;-1.2800000000000002
14747009 34376696322 ;-1.2000000000000002
14747009 34410250754 ;-1.0
48300417 34376696326 ;1.3120000000000003
48301441 34376696334 ;1.2000000000000002
48301457 34376696334 ;1.0
48301441 34376696326 ;1.2800000000000002
48300425 34376697350 ;-1.3248000000000002
48302489 34443806214 ;-1.2000000000000002
48302489 34444068358 ;-1.0
48302473 34443806214 ;-1.2800000000000002
48302473 34376697350 ;-1.3120000000000003
48562569 34376699398 ;-1.2800000000000002
4398095073673 34376699398 ;-1.2000000000000002
4398095073673 34376703494 ;-1.0
48566665 103096176134 ;1.3299200000000002
4535534031241 103901482502 ;1.2000000000000002
4536607773065 103901482502 ;1.0
4535534031241 103364611590 ;1.2800000000000002
137487520137 103364611590 ;1.3120000000000003
137487520137 103096176134 ;1.3248000000000002
317002121 240535129606 ;-1.2800000000000002
4398363513225 240535129606 ;-1.2000000000000002
4398363513225 515413036550 ;-1.0
275194909065 241072000518 ;-1.3248000000000002
276335759753 241072524806 ;-1.2000000000000002
276335759753 243220008454 ;-1.0
275262017929 241072524806 ;-1.2800000000000002
275262017929 241072000518 ;-1.3120000000000003
6291456 4398046511105 ;1.8700624843949702
274726912 4398046511105 ;-1.0
270548992 4432406282240 ;1.2000000000000002
270549120 4432406282240 ;1.0
270548992 4432406249472 ;-0.9785600000000003
270532608 4432406249472 ;1.59488
268435584 34361835520 ;1.0639360000000002
4398319140992 34361851905 ;-1.2000000000000002
4398856011904 34361851905 ;-1.0
4398319140992 34361851904 ;-1.2800000000000002
272629888 34361851904 ;-1.3120000000000003
272629888 34361835520 ;-1.3248000000000002
805306496 34366029824 ;1.6768
1879048320 103085506560 ;1.2000000000000002
4026531968 103085506560 ;1.0
1879048320 34366029824 ;1.536
1879048320 36513513472 ;-1.3299200000000002
1887437184 4438854991872 ;-1.2000000000000002
1904214400 4438854991872 ;-1.0
1887437184 4434560024576 ;-1.2800000000000002
1887436928 4434560024576 ;-1.3120000000000003
1887436928 36513513472 ;-1.3248000000000002
1887436928 105232990208 ;-1.3248000000000002
414204297344 105232990209 ;-1.2000000000000002
414204297344 654988804097 ;-1.0
139326390400 105232990209 ;-1.2800000000000002
139326390400 105232990208 ;-1.3120000000000003
139326390400 105233006592 ;1.3120000000000003
139326390656 105233039360 ;1.2000000000000002
139326456192 105233039360 ;1.0
139326390656 105233006592 ;1.2800000000000002
139326423168 105233072128 ;-1.3248000000000002
139376754816 105233072129 ;-1.2000000000000002
139376754816 380110979073 ;-1.0
139343200384 105233072129 ;-1.2800000000000002
139343200384 105233072128 ;-1.3120000000000003
414204330112 105233072129 ;1.3120000000000003
963960144000 4503279583233 ;1.2000000000000002
2063471771776 4503279583233 ;1.0
963960144000 105233072129 ;1.2800000000000002
963960144000 1204744699905 ;1.3299200000000002
964010475648 1209039667457 ;1.2000000000000002
964077584512 1209039667457 ;1.0
964010475648 1209039667201 ;1.2800000000000002
963976921216 1209039667201 ;1.3120000000000003
963976921216 1204744699905 ;1.3248000000000002
963976921216 1204744699907 ;1.3120000000000003
964010475648 1204744700163 ;1.2000000000000002
964077584512 1204744700163 ;1.0
964010475648 1204744699907 ;1.2800000000000002
964010475648 1204811808771 ;1.3120000000000003
5362056986752 10000904830979 ;1.2000000000000002
22954243031168 10000904830979 ;1.0
5362056986752 1204811808771 ;1.2800000000000002
5362056986752 1204811808775 ;-1.2800000000000002
5366351954048 1204811808775 ;-1.2000000000000002
5366351954048 1204811808783 ;-1.0
5362056986760 10000904830983 ;1.2000000000000002
22954243031176 10000904830983 ;1.0
34363932673 2113536 ;-1.2000000000000002
34363932673 4398048624640 ;-1.0
4194305 2113536 ;1.954634348101632
4194305 2097152 ;1.8546809244745728
4398046511111 2098048 ;1.2000000000000002
4398046511119 2098048 ;1.0
4398046511111 2097536 ;1.2800000000000002
4398046511107 2097536 ;1.3120000000000003
4398046511111 2113664 ;-1.2000000000000002
4398046511111 270549120 ;-1.0
4398314946563 2113668 ;1.5959040000000002
4398319141123 34361852044 ;1.2000000000000002
4398319173891 34361852044 ;1.0
4398319141123 34361852036 ;1.2800000000000002
4398319140867 34361852036 ;1.3120000000000003
4398319140867 2113668 ;1.3248000000000002
4398314979331 2113924 ;1.3299200000000002
4398319239171 2114444 ;1.2000000000000002
4398319240195 2114444 ;1.0
4398319239171 2113932 ;1.2800000000000002
4398315044867 2113932 ;1.3120000000000003
4398315044867 2113924 ;1.3248000000000002
4398314979843 2113932 ;-1.3248000000000002
4398315046403 2113948 ;-1.2000000000000002
4398315046403 2113980 ;-1.0
4398315045379 2113948 ;-1.2800000000000002
4398315045379 2113932 ;-1.3120000000000003
4398314979859 2113964 ;1.3299200000000002
4398319175187 8796095138220 ;1.2000000000000002
4398319240723 8796095138220 ;1.0
4398319175187 8796095136172 ;1.2800000000000002
4398314980883 8796095136172 ;1.3120000000000003
4398314980883 2113964 ;1.3248000000000002
4398315045395 2114988 ;1.3120000000000003
4398315176467 2117036 ;1.2000000000000002
4398315438611 2117036 ;1.0
4398315176467 2114988 ;1.2800000000000002
4398315176467 2377132 ;1.3299200000000002
