state;mask;score;visit count
26422638821376;30820953768064;1;2
4398314963072;30821490638976;1;1
4398314946944;30820953751937;0;1
4467034439680;30889673244673;2;2
109951431213056;136374070018049;1;1
4398851833856;66005862727680;0;1
39582687035520;66005327937664;0;1
8830454857856;13297489281152;1;2
8967893811200;13434928234496;1;1
8830452760579;13228767707267;0;1
26422638805248;66005057405312;1;1
26422638821376;66005057421440;0;1
44014824865792;66073776898048;1;2
26491358281728;31026845843456;0;1
8830454857984;13228505563520;1;1
8830454874112;13228505579648;1;1
8830723293184;13228773998720;0;1
8967891714176;13434657702017;1;4
8899174334464;13434659799041;4;6
9174050144256;13709535608833;4;6
26491358281728;31026843746305;1;3
8899440672768;13434926137345;2;4
4810363371521;13709535608961;0;1
4398048608385;30889406890113;8;19
4398046511745;13297218749313;0;1
57174604644353;66005057454081;1;1
21990500990977;30820953767939;0;1
4398314962945;13297489297409;1;2
4398314946563;13297489281027;1;2
4398048608259;13297220845699;0;1
4398048608259;13228501385347;1;1
4398317043713;13297489281153;0;1
8830721196036;13228767707143;0;1
4604473376768;66211484270592;0;1
8830452760579;13228499288195;2;4
8830454857856;13228501418112;0;1
74835510165505;136442521059329;0;2
4398046511237;13228767707271;0;1
8830454874112;13228769853440;1;1
8830989647872;13229304627200;0;1
8830452776961;13434657718273;4;4
4398046511235;13228767723651;0;1
8899709108224;13299097796608;1;1
26423175675904;30822564364288;1;1
8830991728640;13230380417024;0;1
21990505185280;30820960043136;1;1
4399388688512;13230380417152;0;1
26422907240448;66005327937536;0;1
4398317060096;13229306691712;1;1
4467034423424;30890210099328;1;1
4398321238016;13298030346240;0;1
4467034439680;13298024071296;0;1
8831258066944;30821490622592;1;1
8830454857856;13297225040000;4;5
26422640902144;30889411084288;2;3
8830463246336;13297233428480;2;3
8830454857729;13297225039873;0;1
4466766036992;30889406939136;0;1
8830725390336;13228773998593;0;2
4398851817474;13229304578055;1;1
4467034423298;30889673228291;0;1
26422638837760;66005057454080;0;1
21990234685440;30820687462401;0;1
8830459052032;13228505579521;2;4
8830454857856;13228501385345;1;3
4398046560257;30820687462401;0;2
8830459052032;30820691607553;6;7
4398319140865;13228773998721;1;1
4398587576321;13229310869505;0;1
8899174334464;13297489297408;5;7
9036611190784;13434926153728;18;30
8899172237440;13297487200384;4;6
8899172270080;13297487233024;0;2
4399388688385;13299097796609;0;1
21990501007360;30820955865089;1;4
4398050705665;13228505563521;0;1
8830452777088;13297487200384;0;1
4466772279296;30889411084289;0;1
4604207038464;13434928234497;0;1
4810363371521;13709804044289;0;1
8830456955008;13297225040000;2;3
22058952032257;31026843746433;0;1
8830452760960;13297220845952;0;1
26422907240448;30889675325440;1;1
8830452760705;13434657702017;4;5
8830452760579;13434657701891;1;2
4466768101376;13297225056257;0;1
8830452760579;13297218764803;3;6
9105330667521;13709535608833;1;2
8830721196033;13434926137345;0;1
4466766004226;13297487200259;0;1
8967891714049;13434926137345;0;1
8830721196160;13298024054912;0;1
9105330683904;13709535625216;0;1
8830723293184;13434928234496;1;2
8830454874112;13434659815424;1;2
9105332764672;13709537705984;1;2
26422640902144;31026845843456;2;2
8830454857856;13434659799168;1;2
4604209135616;31026850037760;0;1
4604204957696;13434659815552;0;1
8830454857729;30889406889985;2;3
8830459052032;30889411084288;1;2
8830454857856;30889406890112;2;2
8830459052032;13297493475328;2;3
8830454874112;13297489297408;2;3
4467034456064;13297489330176;1;1
26422640902144;30889406890112;1;2
8830459052032;13297225040000;1;2
8830454857984;13297220845952;0;1
22058952048640;30889406939136;0;1
4604741812224;13435465105408;0;1
22058952032257;30889673228417;1;1
8967891714176;13434659799168;2;2
4466765988097;13297218748803;1;1
44014824849536;66073776881792;1;2
8830452760960;30889404793216;1;1
8967891714176;31026843746432;1;1
8830452777088;30889404809344;0;1
4466765988097;13297487184257;0;1
4741643911168;13709535625344;1;1
4466766004480;13297218797952;0;1
26422907240448;31027112181760;0;1
26422638821376;31026843762688;2;2
61607010893824;66073776898048;0;1
8830452809728;30889404841984;1;1
8830454874112;30889406906368;1;1
8830452776961;30889404809217;2;3
8967891730432;31026843762688;2;2
4466778570752;13297233428608;1;1
4466778570752;30889419472896;1;1
4466770198528;13297493491712;1;1
4466770182272;13297233428608;1;1
4467571294208;13298030346240;1;1
4604473376768;13434932428800;0;1
8830454874112;13297220862080;1;1
4604204941440;13434663993472;0;1
44152263802880;66211215835136;0;1
26422638804993;30889404792961;3;3
8830721196160;13434926137472;0;1
22058952032257;30889404809345;1;2
4467034423297;13434926153729;1;1
4466765988097;13297218765185;0;1
8830454874112;13297220894720;0;1
22196390985728;31026845843584;1;1
8830721212416;13434926153728;0;1
8830452760960;13297487184256;0;1
4879082848256;13709535608835;0;1
26560077758464;31026843746432;2;2
26422638805120;66073776881792;0;1
8967891714049;13434657702017;2;3
4467038617600;13297501863936;0;1
26422638805120;30889404793216;1;1
8967891714176;13434657702272;0;1
4604204957696;13434657718275;1;1
4466766036992;13297218797697;1;1
4604204957696;31026843762689;0;1
8830452760705;30889404792961;1;2
8967891714049;31026843746305;0;1
4604204957696;13434928250880;0;1
39651138076800;66073776881793;1;1
4879082848256;31301723750400;1;1
4466765988224;30889673228672;1;1
4879082848256;31301721669632;1;1
4604204941440;66211215835264;0;1
39651138076800;66073776898176;0;1
8830454857729;13297220845571;1;1
8830452760705;13297218748547;1;2
8830721196033;13297487183875;2;3
8967891714049;13434657701891;2;2
8830452760581;13297218748423;3;3
8830452776961;13297218764803;0;1
4604473376768;13434926153729;1;1
4466768084994;13297489281027;1;1
26422638804993;30889404792835;0;1
4466766020609;13297218797697;1;2
4466768084993;13297220845699;1;1
4466768085248;13297220862336;0;1
4879082848256;13709535608961;1;1
4604473376768;31027112181761;1;1
4604204957696;13709535625217;0;1
22196390985728;31026845859840;0;1
9242769620992;13709535608960;1;2
4466768101376;13297220862081;1;1
4604204957696;13434659815425;0;1
8830452760579;13297218748547;0;1
22058952032384;30889673228417;0;1
4604204957696;13434926153856;1;1
4604204941313;13434657702019;0;1
4467034439680;13297489297536;1;1
4466768084993;13297220862081;1;2
22058952048640;30889404809345;1;1
22058952048640;30889404809600;1;1
4466766036992;13434657751168;0;1
8830452760579;30889404792835;2;2
22196390985728;31026843746433;0;1
4466766004352;30889406906496;0;1
4879082848256;13709535625217;1;1
4879082848256;31301721653249;1;1
4467034439680;13297487233025;0;1
8830452760705;13297218748801;0;1
4604473376768;13434926137473;1;1
4604207038464;31026845843457;1;1
4604204941314;13434657718275;1;1
4604204941568;13434657702273;1;1
4604204941314;31026843746307;0;1
22058954129408;30889675325441;1;1
4466772279296;13297225056257;1;1
22058954129408;30889406906369;1;1
4466765987970;13297218764931;0;1
8830452809728;13297220894720;0;1
4466768085120;31026845843584;1;1
4466768084993;66073778978817;1;3
8831258066944;13298024054785;1;3
22058952032384;30889411084416;0;1
22058952048640;30889673244800;1;1
4604204957696;13434657718401;0;1
4466765987970;13297218748551;1;1
4466765987846;13434657701895;1;1
4467302858754;13298024054787;1;1
22058952032258;30889404792963;0;1
22196390985728;31026845843457;1;1
22059220467712;30889673228291;1;1
22058952065024;30889404841985;0;1
4467036520448;13298026151937;0;1
8831258066944;30821490622465;2;3
114383569027072;136373803679744;0;1
26422907240448;30820953751681;109;199
8830721261568;13228767821824;1;1
8830721228800;13228769853440;0;1
8830452858880;13228501483520;1;1
8830454890496;13228501483520;1;1
26422638837760;30820685430784;1;1
8830452793345;13228499386369;0;1
26422638837760;30820685365376;0;1
8830452760705;13228767723649;5;7
8830456987648;13228505612288;1;1
8830452793472;13228501418112;1;1
9036611190784;13434657718400;54;94
22059220467712;30889675341824;0;1
8830721196160;13229306675328;0;1
4398317076480;13229306724352;0;1
4398046511489;13228769804673;0;1
8899172237313;30889406889985;0;1
8830452760581;13228499288071;4;6
4467034423297;13297487184003;1;1
22058952032257;31026843762689;1;1
4466765987969;13297218764931;1;1
22058952032257;30889404809219;0;1
4398317043713;30820955865089;2;5
4398314979329;13228767756417;0;1
4398046511489;13228501369219;1;1
4398048608385;13228501369219;0;1
4398048608259;13297220845575;0;1
4398048641025;13297220894721;1;1
4398052802561;13297225056257;0;1
26422638805120;30820953751681;27;52
8830989631490;13229304578051;2;4
8830452760582;13228767707143;3;5
4398314946689;13229304578179;0;1
21990232555525;30889404792839;0;1
21990232571905;30820953768065;0;1
96791382982656;136373801582720;0;1
4604207038464;13434659799169;0;1
4466768084993;30889406890113;2;5
44014824849536;66005057405312;0;1
39582687051776;66074045333504;1;1
109951431213056;136442789494784;0;1
8830452776961;13229304594433;0;1
4741643894785;13709535625217;0;1
26422907240448;30820960043008;0;1
4604204941313;13434657701895;1;1
4466766004225;13297218764807;1;1
21990234652673;30820687413379;1;1
21990234652673;30820687413255;1;1
21990232555525;30820953751559;0;1
4398314946689;13228767707271;0;1
8830721196160;13228767723904;0;1
26422638804993;30820687413377;0;1
9242769620992;13709535608833;1;1
9242769620992;13709537705984;1;1
8968160149504;13709804044288;1;1
9517647527936;14259291422720;0;1
4604204941440;31026845843584;0;1
4398046511237;13228499288199;0;1
26491358281728;31026843746432;1;1
9174050144256;13709535608960;1;1
8899174334464;13297220845952;1;2
9036611190784;13434657702272;1;3
8899174334464;13434659799168;0;1
8830721212416;13229304594560;1;1
8830721196033;13229304578177;0;1
39583223906304;66074582188032;0;1
21990232555649;30889404792963;0;1
8899172237440;30889406890112;1;1
9036611190784;31026845843456;0;1
57243324121088;66211484270592;0;1
8830456971264;13228505579648;1;1
4398317043840;13228774015104;0;1
8830452809728;13228767756416;1;2
21990500991104;30820953800832;0;1
8830454874112;13228501385600;1;1
8830454857729;13228501369217;2;2
8967891714304;13434657702272;1;1
4398046511489;13297218765185;0;1
8830463246336;13228782387200;0;1
8830459052032;13228505579648;0;1
8830465343488;13228513968128;1;2
21990234669056;30889411100672;1;1
21990503088128;30820960043136;0;1
4398057013248;13228513968129;0;1
4466766004228;13297218764807;0;1
4398046511235;30820953751683;22;36
4398046511489;66005057405313;37;59
26422638821376;30820685332864;0;1
8830723293184;13228769804672;2;2
8830721196544;13228767708032;0;1
8899172237313;13297218764803;2;4
8899172237313;13297218748801;0;1
8832063373312;13230378336256;0;1
4466765988097;13297220845953;0;1
22058952032512;66073776882048;0;1
8830452842496;30820685430784;0;1
8830721196034;13228769804291;1;3
8830721212416;13297489297408;0;1
8899172237440;13297220862080;1;3
4398052818944;13434664009728;4;5
4398048624641;13297220894721;0;1
8831258066944;13298026151936;0;1
4466768084994;13297225039875;1;1
8830452760579;13228769804291;0;1
8830452776961;13228505579521;1;2
8830452809728;13228505612288;1;2
8830461165568;13228513968128;1;1
8830721212416;13228774014976;0;1
8830452776961;13228501417985;1;1
8899172253696;13297220894720;1;1
8830452842496;13228501483520;1;1
8830721212416;13228769853440;0;1
8830456971264;13228774014976;1;2
8830452777088;13228769820800;1;2
8830452809728;13228769853440;1;1
4467036520448;13297489297536;0;1
4398052802561;13228505612289;0;1
8830465343488;13228513951872;0;1
4466768084994;13297220845575;1;1
4398048624642;30820687429635;1;1
4398056996866;13228513951747;1;1
4398052802562;30820691607555;0;1
4466772279296;30889411100672;1;1
4466768084993;30889411084289;3;6
4398317043713;13298026151937;0;1
8830461149312;13228513951872;0;1
8830461149185;13228513951745;0;1
44015093284864;66005327937536;0;1
21990234685440;66005059551232;1;1
57174606741504;66005059518592;0;1
4467036520448;66074047414272;0;1
8830725390336;13228773998720;1;1
8831258066944;13229306675328;0;1
8830456954881;13228513951745;1;2
8830456971264;13228513968128;1;1
8830456955008;13228513951872;1;2
8830473732096;13228530728960;2;2
8830725390336;13228782387200;1;1
26422642999296;30820699996160;2;2
21990243041280;30820716773376;1;1
21990243041280;30820699996288;0;1
8830456954881;13228773998593;2;4
8830465343488;13228782387200;1;1
39582429085696;66005072084992;1;1
21990234652800;30820691624064;0;1
4398065401856;13228530745344;0;1
4398853914624;13229310885888;0;1
4398056996992;13228513951873;0;1
4398317043714;13228769804295;1;1
22058954129408;30889406890113;0;1
21990234652673;30820955848833;0;1
26560077758464;31026843762688;0;1
9242769620992;13709535625216;2;2
5016521801856;14259291422848;0;1
4467302875136;13435463024640;0;1
26422638821376;30820687462400;1;1
8830452777088;13228501418112;0;1
4398046511235;13228501385347;0;1
4466768085120;13297489281153;0;1
26422638804993;30820687429633;2;4
4398585479170;13229306675203;1;1
21990234652674;30820955848707;0;1
4398046527491;30820685332611;3;7
44014826946560;66005059518464;1;1
114383569027072;136373801598976;0;1
4466768084993;13297225039875;1;1
4398048624641;13297225056257;0;1
8830452760705;30820687413377;1;2
8830452760960;30820687413632;0;1
4535487561856;13434659815552;1;1
4398048624768;13297220862081;1;1
4398057013248;13297233444864;1;1
4398056996992;13297233428608;1;1
4535487578112;13434659815552;0;1
4398317043713;13297493475329;1;1
21990234652800;30889675325568;1;1
4398317043713;13297489297409;0;1
4398052802688;13297493475456;0;1
4466766004352;13298024071296;0;1
4466768101376;13434659815552;1;1
4466768084993;13297225040001;1;1
4466768085248;13297225040256;0;1
4604204957696;13434657718656;1;1
22058952048640;30889406906496;0;1
4467307053056;13298030346240;1;1
4467038617600;13297493475456;1;1
4604209135616;13434932428800;1;1
4466770198528;13297225056384;1;1
4466770182272;13297493475456;1;1
4466770182145;13297225040001;0;1
4467034439680;13434928250880;0;1
4604204957696;13709537722368;0;1
22058952032257;66073776898049;0;1
21990500990977;31027112181761;0;1
39582418616448;66005057454208;0;1
4398321238016;30889679519744;0;1
21990232571905;30820691623937;1;1
4398046560257;13297220894721;1;1
4398046527491;13228501385347;0;1
4398851817473;13229304578055;0;1
8832063373312;30822564364288;1;1
4467034423297;13434926137473;0;1
44014824849409;66005057405057;1;2
8830721196033;13228767723649;4;7
57175141515264;66005862727680;1;1
57174604644480;66074045317248;1;1
57174604644353;66005325840513;1;1
57174604660736;136374070034432;1;1
57174604644480;66005327937664;1;1
127543348822016;136442789494784;1;1
57243324121088;136442789494784;0;1
8830721212416;30821490638848;0;1
8830452760576;13228499271681;453;1000
8830452760582;13228499288071;0;2
8830452760960;13228767707521;3;5
4467034423297;13297487184257;1;1
4398851817473;13229304578433;0;1
8830721196160;13228767723649;2;4
8899172237440;13297218764929;4;6
8899440672768;13297487200257;0;2
4466765987969;13297220845699;1;1
4466765987969;13297225040001;0;1
8830454857732;13228501368839;3;5
4466765987969;30889404809345;13;24
4604204941313;31026843762689;0;2
8830452760706;13228499288195;2;4
21990232571905;30820685332611;0;1
26491358281728;30889404809217;3;9
8899172270080;13297218797569;0;2
4466765987843;30889404809219;10;16
8830452760582;13228501368839;1;2
4398314946689;13228769804419;1;1
4466768084993;13297489297409;1;1
4398583398401;13229304594561;0;1
26422638821376;30820685365249;3;4
8830452842496;13228499386369;0;2
4398052802561;13297225040001;1;1
39582418600065;66005059502209;7;19
4604204941313;13434657718401;2;2
4467302858753;13298026151937;0;1
4398314946563;13228769804295;1;1
9036611190784;13434657718273;12;29
4398048624641;13297220862081;0;1
4398046527491;30889404809219;1;3
4398048624641;13434659815425;4;6
